Conversation_ID,Customer_Issue,Tech_Response,Resolution_Time,Issue_Category,Issue_Status
conv,slow system performance,clear cache remove unnecessary programs,minutes,software,escalated
conv,forgot password,contact administrator password reset,minutes,account,resolved followup
conv,unable access email,follow software installation guide,minutes,performance,pending
conv,software installation failure,reinstall software,minutes,performance,resolved
conv,unable access email,run system diagnostic tool,minutes,performance,resolved followup
conv,blue screen error,update system drivers,minutes,hardware,escalated
conv,forgot password,contact administrator password reset,minutes,account,resolved
conv,cannot print document,reinstall printer drivers,minutes,hardware,pending
conv,slow system performance,clear cache remove unnecessary programs,minutes,performance,pending
conv,application crash,reinstall application,minutes,software,resolved followup
conv,cannot print document,check printer connections,minutes,hardware,resolved followup
conv,application crash,check system compatibility,minutes,software,pending
conv,cannot connect wifi,restart router,minutes,network,resolved
conv,printer responding,check printer connections,minutes,hardware,escalated
conv,forgot password,reset password using link provided,minutes,account,resolved followup
conv,slow system performance,clear cache remove unnecessary programs,minutes,performance,resolved
conv,forgot password,reset password using link provided,minutes,account,escalated
conv,slow system performance,run antivirus scan remove threats,minutes,software,pending
conv,unable access email,follow software installation guide,minutes,software,pending
conv,slow system performance,restart computer,minutes,software,resolved
conv,printer responding,reinstall printer drivers,minutes,hardware,escalated
conv,blue screen error,run system diagnostic tool,minutes,hardware,escalated
conv,slow system performance,clear cache remove unnecessary programs,minutes,performance,resolved
conv,blue screen error,run system diagnostic tool,minutes,software,resolved
conv,slow system performance,clear cache remove unnecessary programs,minutes,software,escalated
conv,unable access email,follow software installation guide,minutes,performance,resolved
conv,software installation failure,reinstall software,minutes,performance,escalated
conv,printer responding,check printer connections,minutes,hardware,resolved
conv,forgot password,reset password using link provided,minutes,account,resolved followup
conv,forgot password,contact administrator password reset,minutes,account,resolved
conv,printer responding,reinstall printer drivers,minutes,hardware,escalated
conv,printer responding,reinstall printer drivers,minutes,hardware,pending
conv,slow system performance,restart computer,minutes,software,pending
conv,cannot access shared drive,check network settings reconnect,minutes,network,resolved
conv,application crash,update application,minutes,software,escalated
conv,cannot access shared drive,check network settings reconnect,minutes,network,escalated
conv,printer responding,check printer connections,minutes,hardware,resolved followup
conv,software installation failure,verify system requirements,minutes,performance,escalated
conv,blue screen error,update system drivers,minutes,hardware,resolved followup
